date,gpr,gpr_act,gpr_threat,gpr_ma7,gpr_event_label
2022-05-09,"150,87","170,02",174.54,140.97,
2022-05-10,"143,25","190,41",158.82,138.93,
2022-05-11,"176,38","175,83",210.83,140.78,
2022-05-12,"158,26","174,10",163.36,142.72,
2022-05-13,"162,08","141,39",210.59,141.0,
2022-05-14,"83,80","68,80",98.38,139.02,
2022-05-15,"77,84","68,98",129.45,136.07,
2022-05-16,"168,75","174,46",197.49,138.62,
2022-05-17,"174,62","158,26",220.01,143.11,
2022-05-18,"165,90","128,04",195.8,141.61,
2022-05-19,"162,38","129,50",189.03,142.2,
2022-05-20,"140,96","90,34",200.94,139.18,
2022-05-21,"124,22","91,73",145.38,144.95,
2022-05-22,"75,10","49,91",97.14,144.56,
2022-05-23,"150,31","115,27",173.06,141.93,
2022-05-24,"222,36","295,57",265.49,148.75,
2022-05-25,"155,10","209,85",147.4,147.2,
2022-05-26,"134,57","72,24",172.16,143.23,
2022-05-27,"155,52","124,03",181.05,145.31,
2022-05-28,"118,48","113,39",118.22,144.49,
2022-05-29,"76,05","84,24",70.27,144.63,
2022-05-30,"115,82","138,56",128.42,139.7,
2022-05-31,"190,31","177,87",217.59,135.12,
2022-06-01,"168,34","162,41",207.72,137.01,
2022-06-02,"142,59","120,29",164.18,138.16,
2022-06-03,"142,78","102,49",189.97,136.34,
2022-06-04,"102,87","61,53",153.98,134.11,
2022-06-05,"70,29","52,56",87.68,133.29,
2022-06-06,"190,13","145,80",231.06,143.9,
2022-06-07,"139,03","108,47",201.06,136.58,
2022-06-08,"152,37","146,27",178.32,134.3,
2022-06-09,"115,55","76,80",155.57,130.43,
2022-06-10,"94,35","52,25",122.03,123.51,
2022-06-11,"103,96","84,80",125.74,123.67,
2022-06-12,"83,74","55,66",108.32,125.59,
2022-06-13,"147,23","146,77",163.23,119.46,
2022-06-14,"136,37","113,29",188.99,119.08,
2022-06-15,"110,05","120,68",91.51,113.04,
2022-06-16,"132,28","109,90",128.33,115.43,
2022-06-17,"114,05","82,69",137.94,118.24,
2022-06-18,"98,12","111,79",116.55,117.4,
2022-06-19,"56,46","37,53",93.9,113.51,
2022-06-20,"115,72","115,37",144.34,109.01,
2022-06-21,"116,77","98,03",153.31,106.21,
2022-06-22,"121,32","126,21",131.58,107.82,
2022-06-23,"143,56","190,83",141.48,109.43,
2022-06-24,"149,36","106,36",204.04,114.47,
2022-06-25,"123,24","117,94",131.17,118.06,
2022-06-26,"75,86","67,22",112.14,120.83,
2022-06-27,"132,00","100,26",177.71,123.16,
2022-06-28,"200,76","189,02",241.14,135.16,
2022-06-29,"181,89","186,82",238.33,143.81,
2022-06-30,"173,21","151,09",225.04,148.04,
2022-07-01,"119,08","107,92",153.03,143.72,
2022-07-02,"60,23","80,06",50.08,134.72,
2022-07-03,"30,21","40,15",33.49,128.2,
2022-07-04,"80,44","87,48",97.29,120.83,
2022-07-05,"109,65","138,08",86.38,107.81,
2022-07-06,"138,99","150,11",134.84,101.69,
2022-07-07,"88,63","66,27",110.55,89.6,
2022-07-08,"110,42","83,87",122.42,88.37,
2022-07-09,"70,48","50,19",92.1,89.83,
2022-07-10,"38,52","19,20",64.06,91.02,
2022-07-11,"112,85","52,94",154.56,95.65,
2022-07-12,"113,64","147,28",113.39,96.22,
2022-07-13,"182,87","145,85",217.23,102.49,
2022-07-14,"165,35","98,91",210.83,113.45,
2022-07-15,"192,03","148,90",239.52,125.11,
2022-07-16,"102,60","87,67",113.76,129.7,
2022-07-17,"107,43","107,10",104.22,139.54,
2022-07-18,"128,71","162,08",135.19,141.81,
2022-07-19,"151,08","89,25",223.34,147.15,
2022-07-20,"149,56","55,22",239.52,142.4,
2022-07-21,"117,51","100,41",158.2,135.56,
2022-07-22,"125,48","40,03",200.33,126.05,
2022-07-23,"109,92","99,62",124.64,127.1,
2022-07-24,"89,26","39,55",131.95,124.5,
2022-07-25,"109,56","38,55",160.77,121.77,
2022-07-26,"160,86","154,43",178.35,123.16,
2022-07-27,"145,54","127,68",154.91,122.59,
2022-07-28,"106,68","95,72",124.2,121.04,
2022-07-29,"68,25","52,34",87.31,112.87,
2022-07-30,"119,98","145,62",130.13,114.31,
2022-07-31,"125,18","153,60",96.09,119.44,
2022-08-01,"130,93","117,48",163.31,122.49,
2022-08-02,"204,48","116,49",262.33,128.72,
2022-08-03,"210,23","124,62",264.58,137.96,
2022-08-04,"212,05","148,55",285.93,153.02,
2022-08-05,"163,93","112,71",206.82,166.68,
2022-08-06,"138,23","108,27",172.41,169.29,
2022-08-07,"111,04","92,25",169.27,167.27,
2022-08-08,"149,10","103,40",204.84,169.87,
2022-08-09,"212,57","153,05",255.32,171.02,
2022-08-10,"80,65","68,92",86.23,152.51,
2022-08-11,"130,27","136,05",154.75,140.83,
2022-08-12,"182,54","160,57",205.36,143.49,
2022-08-13,"112,02","63,81",133.07,139.74,
2022-08-14,"120,09","199,54",83.22,141.03,
2022-08-15,"110,42","90,65",108.02,135.51,
2022-08-16,"96,54","96,24",100.35,118.93,
2022-08-17,"156,09","138,32",173.06,129.71,
2022-08-18,"100,74","59,08",137.97,125.49,
2022-08-19,"117,68","129,04",146.78,116.23,
2022-08-20,"81,54","91,45",93.23,111.87,
2022-08-21,"122,69","150,54",109.87,112.24,
2022-08-22,"101,73","76,06",137.46,111.0,
2022-08-23,"145,34","144,89",171.21,117.97,
2022-08-24,"102,45","56,74",141.98,110.31,
2022-08-25,"149,12","169,90",141.71,117.22,
2022-08-26,"108,25","86,34",135.02,115.87,
2022-08-27,"81,79","50,96",119.02,115.91,
2022-08-28,"103,81","94,08",109.87,113.21,
2022-08-29,"120,46","146,77",144.68,115.89,
2022-08-30,"115,27","60,48",171.53,111.59,
2022-08-31,"97,75","119,10",72.25,110.92,
2022-09-01,"187,71","198,14",202.0,116.44,
2022-09-02,"84,13","94,35",78.7,112.99,
2022-09-03,"117,78","88,06",146.91,118.13,
2022-09-04,"65,92","49,29",95.93,112.72,
2022-09-05,"83,96","45,65",101.55,107.5,
2022-09-06,"119,16","95,03",148.62,108.06,
2022-09-07,"124,29","86,20",170.75,111.85,
2022-09-08,"99,43","93,91",130.55,99.24,
2022-09-09,"94,33","55,32",129.19,100.69,
2022-09-10,"81,92","71,46",85.15,95.57,
2022-09-11,"66,75","66,55",69.38,95.69,
2022-09-12,"111,96","131,31",109.52,99.69,
2022-09-13,"132,26","143,84",179.97,101.56,
2022-09-14,"202,93","178,51",238.23,112.8,
2022-09-15,"95,61","156,99",56.12,112.25,
2022-09-16,"127,41","105,85",176.57,116.98,
2022-09-17,"119,16","133,05",158.53,122.3,
2022-09-18,"71,24","71,02",74.05,122.94,
2022-09-19,"122,18","67,67",158.05,124.4,
2022-09-20,"109,77","90,12",139.6,121.19,
2022-09-21,"189,75","162,15",261.48,119.3,
2022-09-22,"225,86","150,11",348.78,137.91,
2022-09-23,"187,80","93,61",277.62,146.54,
2022-09-24,"108,02","62,82",149.7,144.95,
2022-09-25,"71,05","53,12",103.39,144.92,
2022-09-26,"163,02","104,01",216.89,150.75,
2022-09-27,"155,89","99,90",240.73,157.34,
2022-09-28,"202,59","185,59",282.28,159.17,
2022-09-29,"156,94","122,93",186.43,149.33,
2022-09-30,"162,74","104,67",227.0,145.75,
2022-10-01,"154,97","135,18",209.41,152.46,
2022-10-02,"120,60","64,12",187.2,159.54,
2022-10-03,"123,90","91,01",195.2,153.95,
2022-10-04,"164,21","90,32",254.26,155.14,
2022-10-05,"171,15","121,09",229.54,150.65,
2022-10-06,"202,70","148,90",257.26,157.18,
2022-10-07,"144,24","39,67",239.88,154.54,
2022-10-08,"132,69","75,59",204.91,151.36,
2022-10-09,"97,95","124,28",118.47,148.12,
2022-10-10,"193,34","256,99",203.64,158.04,
2022-10-11,"228,25","256,72",233.6,167.19,
2022-10-12,"181,95","149,38",258.1,168.73,
2022-10-13,"133,84","100,07",166.94,158.9,
2022-10-14,"147,23","94,35",183.63,159.32,
2022-10-15,"92,42","58,19",129.43,153.57,
2022-10-16,"64,23","54,89",76.3,148.75,
2022-10-17,"171,67","139,45",200.9,145.66,
2022-10-18,"128,98","58,45",195.01,131.47,
2022-10-19,"160,19","148,29",190.29,128.37,
2022-10-20,"159,92","148,04",180.47,132.09,
2022-10-21,"174,35","115,87",237.23,135.97,
2022-10-22,"108,38","122,14",117.55,138.25,
2022-10-23,"52,30","104,29",43.49,136.54,
2022-10-24,"93,58","37,31",124.5,125.39,
2022-10-25,"139,72","69,65",193.64,126.92,
2022-10-26,"133,39","110,82",138.65,123.09,
2022-10-27,"180,49","201,11",220.71,126.03,
2022-10-28,"203,69","128,25",267.43,130.22,
2022-10-29,"81,26","28,59",119.24,126.35,
2022-10-30,"51,76","34,40",71.73,126.27,
2022-10-31,"113,79","138,65",105.13,129.16,
2022-11-01,"136,88","163,75",127.48,128.75,
2022-11-02,"150,82","75,18",214.99,131.24,
2022-11-03,"186,55","120,63",251.55,132.11,
2022-11-04,"115,89","115,53",136.52,119.56,
2022-11-05,"95,82","72,78",121.41,121.64,
2022-11-06,"101,15","84,03",140.18,128.7,
2022-11-07,"139,72","104,47",183.96,132.4,
2022-11-08,"225,74","146,54",305.57,145.1,
2022-11-09,"137,41","156,56",163.23,143.18,
2022-11-10,"98,15","127,20",81.61,130.55,
2022-11-11,"111,09","110,75",125.97,129.87,
2022-11-12,"47,66","28,51",63.41,122.99,
2022-11-13,"46,01","73,39",45.91,115.11,
2022-11-14,"188,93","163,24",198.99,122.14,
2022-11-15,"196,51","100,75",280.12,117.97,
2022-11-16,"170,58","164,57",183.02,122.7,
2022-11-17,"153,21","158,01",193.3,130.57,
2022-11-18,"77,71","67,79",88.85,125.8,
2022-11-19,"81,97","76,91",96.23,130.7,
2022-11-20,"60,39","68,80",71.73,132.76,
2022-11-21,"107,63","83,45",159.1,121.14,
2022-11-22,"105,25","143,58",119.76,108.11,
2022-11-23,"105,60","99,74",138.65,98.82,
2022-11-24,"46,47","39,71",44.16,83.57,
2022-11-25,"80,51","80,27",76.51,83.97,
2022-11-26,"94,33","99,57",92.28,85.74,
2022-11-27,"85,42","37,85",110.5,89.32,
2022-11-28,"88,00","25,07",146.35,86.51,
2022-11-29,"100,55","66,83",111.48,85.84,
2022-11-30,"81,59","21,69",126.64,82.41,
2022-12-01,"65,95","40,46",84.36,85.19,
2022-12-02,"109,10","138,42",123.71,89.28,
2022-12-03,"106,41","138,37",84.64,91.0,
2022-12-04,"51,62","68,62",57.24,86.17,
2022-12-05,"98,97","139,29",106.5,87.74,
2022-12-06,"139,10","133,53",162.79,93.25,
2022-12-07,"127,41","74,09",150.09,99.79,
2022-12-08,"140,96","97,29",171.31,110.51,
2022-12-09,"117,31","55,69",176.51,111.68,
2022-12-10,"46,73","51,76",51.81,103.16,
2022-12-11,"18,45","18,40",15.35,98.42,
2022-12-12,"158,37","157,88",153.64,106.9,
2022-12-13,"152,63","146,52",150.42,108.84,
2022-12-14,"133,39","166,23",138.65,109.69,
2022-12-15,"73,61","45,16",84.75,100.07,
2022-12-16,"98,80","127,46",96.65,97.43,
2022-12-17,"74,72","79,46",82.84,101.42,
2022-12-18,"49,74","39,67",66.17,105.89,
2022-12-19,"171,46","164,09",159.68,107.76,
2022-12-20,"132,74","132,34",130.45,104.92,
2022-12-21,"169,54","169,02",195.2,110.09,
2022-12-22,"159,00","184,93",165.27,122.29,
2022-12-23,"114,93","161,75",78.7,124.59,
2022-12-24,"80,79","61,96",103.36,125.46,
2022-12-25,"74,16","49,29",82.22,128.95,
2022-12-26,"64,70","51,60",64.56,113.7,
2022-12-27,"146,82","128,07",152.6,115.71,
2022-12-28,"151,89","86,53",192.45,113.18,
2022-12-29,"116,49","101,61",121.08,107.11,
2022-12-30,"150,23","194,70",112.43,112.15,
2022-12-31,"74,58","99,13",82.69,111.27,
2023-01-01,"34,63","23,01",38.39,105.62,
2023-01-02,"117,05","93,35",155.73,113.1,
2023-01-03,"198,45","167,40",215.79,120.47,
2023-01-04,"94,29","100,26",94.08,112.24,
2023-01-05,"100,74","118,15",88.7,109.99,
2023-01-06,"88,73","106,15",88.54,101.21,
2023-01-07,"88,86","108,27",73.89,103.25,
2023-01-08,"29,23","19,43",32.41,102.48,
2023-01-09,"86,13","52,84",99.16,98.06,
2023-01-10,"114,62","102,84",114.37,86.08,
2023-01-11,"129,44","82,12",156.56,91.11,
2023-01-12,"114,45","126,77",105.74,93.07,
2023-01-13,"103,70","80,41",124.55,95.2,
2023-01-14,"95,40","42,27",123.4,96.14,
2023-01-15,"42,61","21,24",70.86,98.05,
2023-01-16,"107,10","152,53",114.51,101.05,
2023-01-17,"127,41","88,91",169.51,102.87,
2023-01-18,"76,78","65,61",100.33,95.35,
2023-01-19,"115,06","120,74",110.78,95.44,
2023-01-20,"152,37","123,77",168.93,102.39,
2023-01-21,"126,19","115,32",139.91,106.79,
2023-01-22,"41,54","41,41",34.54,106.64,
2023-01-23,"87,71","80,71",78.54,103.86,
2023-01-24,"89,98","67,28",121.59,98.52,
2023-01-25,"110,61","116,08",106.5,103.35,
2023-01-26,"71,49","83,15",59.45,97.13,
2023-01-27,"120,77","172,00",86.08,92.61,
2023-01-28,"82,94","58,36",89.25,86.43,
2023-01-29,"55,21","0,00",91.82,88.39,
2023-01-30,"155,17","94,16",213.18,98.03,
2023-01-31,"148,32","153,34",146.18,106.36,
2023-02-01,"108,70","114,07",123.69,106.09,
2023-02-02,"130,60","118,36",167.84,114.53,
2023-02-03,"116,33","99,40",128.97,113.9,
2023-02-04,"119,19","89,12",165.19,119.08,
2023-02-05,"83,86","20,90",122.03,123.17,
2023-02-06,"112,53","126,21",128.66,117.08,
2023-02-07,"138,02","125,09",166.94,115.61,
2023-02-08,"134,98","67,28",187.06,119.36,
2023-02-09,"169,59","169,06",188.02,124.93,
2023-02-10,"147,88","153,32",167.24,129.44,
2023-02-11,"98,81","65,67",133.03,126.52,
2023-02-12,"75,78","86,34",90.02,125.37,
2023-02-13,"110,42","142,46",86.42,125.07,
2023-02-14,"82,67","35,32",127.66,117.16,
2023-02-15,"119,27","86,48",144.26,114.92,
2023-02-16,"134,75","123,14",149.4,109.94,
2023-02-17,"106,10","58,76",156.84,103.97,
2023-02-18,"86,77","50,88",110.35,102.25,
2023-02-19,"115,22","114,87",159.68,107.88,
2023-02-20,"146,03","76,62",204.51,112.97,
2023-02-21,"174,98","132,34",220.76,126.16,
2023-02-22,"150,31","149,85",173.06,130.59,
2023-02-23,"127,87","145,69",121.52,129.61,
2023-02-24,"110,97","88,51",147.65,130.31,
2023-02-25,"84,05","78,86",106.89,129.92,
2023-02-26,"67,60","89,86",56.21,123.12,
2023-02-27,"125,63","92,28",142.95,120.2,
2023-02-28,"146,95","146,50",162.93,116.2,
2023-03-01,"92,77","97,93",108.91,107.98,
2023-03-02,"121,40","149,85",115.37,107.05,
2023-03-03,"154,63","213,44",128.58,113.29,
2023-03-04,"101,26","115,37",88.21,115.75,
2023-03-05,"60,05","19,95",83.22,114.67,
2023-03-06,"106,86","53,26",133.28,111.99,
2023-03-07,"161,43","90,12",204.04,114.06,
2023-03-08,"125,93","54,58",173.01,118.79,
2023-03-09,"147,48","79,17",198.1,122.52,
2023-03-10,"113,44","67,86",141.5,116.64,
2023-03-11,"84,22","55,97",101.15,114.2,
2023-03-12,"77,71","77,47",96.93,116.72,
2023-03-13,"144,30","87,56",177.37,122.07,
2023-03-14,"117,31","122,52",148.64,115.77,
2023-03-15,"101,75","101,44",122.21,112.32,
2023-03-16,"112,81","163,58",119.39,107.36,
2023-03-17,"85,23","90,63",103.94,103.33,
2023-03-18,"87,94","58,45",113.76,103.87,
2023-03-19,"32,06","21,31",35.54,97.34,
2023-03-20,"94,07","80,38",111.74,90.17,
2023-03-21,"129,90","141,28",157.12,91.97,
2023-03-22,"114,43","48,03",170.28,93.78,
2023-03-23,"100,57","75,20",125.44,92.03,
2023-03-24,"72,62","55,69",83.61,90.23,
2023-03-25,"101,61","101,30",101.39,92.18,
2023-03-26,"31,65","0,00",52.63,92.12,
2023-03-27,"120,95","53,59",167.62,95.96,
2023-03-28,"76,76","47,09",98.2,88.37,
2023-03-29,"79,96","79,71",75.99,83.45,
2023-03-30,"129,30","110,49",133.12,87.55,
2023-03-31,"90,45","45,08",122.21,90.1,
2023-04-01,"52,35","28,47",63.32,83.06,
2023-04-02,"43,59","43,45",72.49,84.76,
2023-04-03,"84,60","64,88",97.41,79.57,
2023-04-04,"119,43","75,20",146.35,85.67,
2023-04-05,"117,88","105,77",147.04,91.09,
2023-04-06,"173,69","123,68",226.96,97.43,
2023-04-07,"169,01","134,79",224.86,108.65,
2023-04-08,"64,85","69,63",58.08,110.44,
2023-04-09,"44,02","65,83",54.91,110.5,
2023-04-10,"142,78","56,94",201.84,118.81,
2023-04-11,"92,75","52,84",110.18,115.0,
2023-04-12,"119,43","112,79",114.99,115.22,
2023-04-13,"126,19","75,48",167.89,108.43,
2023-04-14,"119,80","47,77",169.35,101.41,
2023-04-15,"87,31","51,20",111.03,104.61,
2023-04-16,"42,06","20,97",69.96,104.33,
2023-04-17,"91,62","98,37",93.77,97.02,
2023-04-18,"106,86","146,48",88.85,99.04,
2023-04-19,"158,03","169,66",151.62,104.55,
2023-04-20,"95,67","107,30",79.55,100.19,
2023-04-21,"140,05","97,13",162.03,103.09,
2023-04-22,"70,80","100,84",50.46,100.73,
2023-04-23,"56,46","93,82",31.3,102.79,
2023-04-24,"159,47","86,71",204.93,112.48,
2023-04-25,"180,23","173,48",165.37,122.96,
2023-04-26,"105,35","116,69",97.33,115.43,
2023-04-27,"117,88","164,53",88.22,118.61,
2023-04-28,"117,88","117,52",107.83,115.44,
2023-04-29,"63,05","48,35",64.53,114.33,
2023-04-30,"71,35","101,61",84.75,116.46,
2023-05-01,"104,61","111,24",127.58,108.62,
2023-05-02,"77,04","89,60",53.38,93.88,
2023-05-03,"149,53","160,53",133.9,100.19,
2023-05-04,"118,08","136,31",103.36,100.22,
2023-05-05,"69,74","23,17",106.31,93.34,
2023-05-06,"91,45","111,43",84.49,97.4,
2023-05-07,"42,61","0,00",70.86,93.29,
2023-05-08,"51,76","58,97",49.19,85.74,
2023-05-09,"116,35","150,11",102.44,91.36,
2023-05-10,"118,52","70,89",147.83,86.93,
2023-05-11,"137,28","71,40",178.67,89.67,
2023-05-12,"146,22","100,53",184.47,100.6,
2023-05-13,"88,82","93,76",86.89,100.22,
2023-05-14,"74,02","92,25",61.55,104.71,
2023-05-15,"135,87","116,10",150.64,116.73,
2023-05-16,"137,53","143,06",119.33,119.75,
2023-05-17,"89,38","11,14",139.35,115.59,
2023-05-18,"125,22","102,14",151.45,113.86,
2023-05-19,"160,85","140,31",158.83,115.96,
2023-05-20,"98,44","107,95",106.41,117.33,
2023-05-21,"60,23","80,06",50.08,115.36,
2023-05-22,"78,25","39,00",108.45,107.13,
2023-05-23,"183,69","146,50",213.84,113.72,
2023-05-24,"115,22","80,41",153.29,117.41,
2023-05-25,"106,29","117,73",137.48,114.71,
2023-05-26,"61,34","55,60",64.92,100.49,
2023-05-27,"85,71","70,37",109.01,98.68,
2023-05-28,"36,50","54,58",15.18,95.29,
2023-05-29,"44,97","44,83",49.86,90.53,
2023-05-30,"111,29","65,26",141.54,80.19,
2023-05-31,"219,58","137,60",281.71,95.1,
2023-06-01,"182,40","140,78",225.06,105.97,
2023-06-02,"129,57","123,56",159.27,115.72,
2023-06-03,"119,01","108,76",123.71,120.48,
2023-06-04,"38,19","38,07",31.75,120.72,
2023-06-05,"107,09","42,70",142.47,129.59,
2023-06-06,"133,47","133,06",131.17,132.76,
2023-06-07,"142,29","158,88",123.05,121.72,
2023-06-08,"78,74","78,49",84.18,106.91,
2023-06-09,"96,33","53,35",124.6,102.16,
2023-06-10,"97,14","67,79",121.17,99.03,
2023-06-11,"81,29","101,30",84.49,105.19,
2023-06-12,"65,73","65,52",54.65,99.28,
2023-06-13,"77,17","59,18",108.6,91.24,
2023-06-14,"72,13","77,44",73.82,81.22,
2023-06-15,"158,32","133,55",182.28,92.59,
2023-06-16,"111,43","90,89",117.93,94.75,
2023-06-17,"93,10","78,16",122.24,94.17,
2023-06-18,"84,70","112,58",93.9,94.66,
2023-06-19,"107,78","100,29",107.55,100.66,
2023-06-20,"142,78","102,49",180.47,110.04,
2023-06-21,"127,87","72,85",162.03,118.0,
2023-06-22,"154,50","98,58",185.0,117.45,
2023-06-23,"46,41","46,27",38.59,108.17,
2023-06-24,"105,08","119,72",124.83,109.88,
2023-06-25,"125,18","134,40",192.17,115.66,
2023-06-26,"169,51","140,83",211.43,124.48,
2023-06-27,"118,31","94,35",167.24,120.98,
2023-06-28,"82,54","109,71",82.36,114.51,
2023-06-29,"120,90","72,31",160.85,109.7,
2023-06-30,"102,67","86,20",125.82,117.74,
2023-07-01,"103,03","92,45",119.95,117.45,
2023-07-02,"69,43","59,32",98.96,109.48,
2023-07-03,"45,38","38,78",53.9,91.75,
2023-07-04,"109,93","116,90",109.69,90.55,
2023-07-05,"89,85","95,55",109.58,91.6,
2023-07-06,"172,66","140,26",202.07,98.99,
2023-07-07,"120,56","171,70",85.93,101.55,
2023-07-08,"58,68","53,18",53.23,95.21,
2023-07-09,"75,93","75,70",63.14,96.14,
2023-07-10,"138,30","105,05",164.28,109.42,
2023-07-11,"141,35","134,79",122.65,113.91,
2023-07-12,"203,19","110,49",255.99,130.1,
2023-07-13,"80,51","57,33",95.64,116.93,
2023-07-14,"151,37","104,47",193.64,121.33,
2023-07-15,"65,75","20,17",100.93,122.34,
2023-07-16,"30,58","0,00",50.85,115.86,
2023-07-17,"110,85","91,01",119.29,111.94,
2023-07-18,"151,43","138,39",167.89,113.38,
2023-07-19,"188,83","139,84",260.2,111.33,
2023-07-20,"127,64","145,43",141.52,118.06,
2023-07-21,"112,39","106,15",127.89,112.5,
2023-07-22,"36,52","62,41",34.7,108.32,
2023-07-23,"49,44","78,86",65.78,111.01,
2023-07-24,"143,43","163,42",159.02,115.67,
2023-07-25,"61,72","54,70",68.43,102.85,
2023-07-26,"84,08","55,88",93.22,87.89,
2023-07-27,"132,50","60,04",190.31,88.58,
2023-07-28,"130,33","97,45",162.56,91.15,
2023-07-29,"71,89","66,16",64.38,96.2,
2023-07-30,"10,07","20,08",0.0,90.57,
2023-07-31,"154,40","111,94",175.07,92.14,
2023-08-01,"116,91","103,60",140.43,100.03,
2023-08-02,"132,76","138,65",147.19,106.98,
2023-08-03,"88,73","106,15",88.54,100.73,
2023-08-04,"119,37","95,20",119.11,99.16,
2023-08-05,"97,43","71,57",119.39,102.81,
2023-08-06,"30,18","15,04",37.65,105.68,
2023-08-07,"117,57","96,52",115.01,100.42,
2023-08-08,"108,30","88,91",127.13,99.19,
2023-08-09,"105,72","93,68",97.68,95.33,
2023-08-10,"131,01","124,38",145.25,101.37,
2023-08-11,"142,36","76,42",200.33,104.65,
2023-08-12,"119,27","129,72",144.26,107.77,
2023-08-13,"60,70","69,16",72.11,112.13,
2023-08-14,"114,97","143,27",119.5,111.76,
2023-08-15,"114,64","72,18",140.48,112.67,
2023-08-16,"100,02","105,58",127.21,111.85,
2023-08-17,"116,03","69,40",154.37,109.71,
2023-08-18,"77,42","33,08",110.36,100.44,
2023-08-19,"114,05","113,70",129.32,99.69,
2023-08-20,"43,70","52,28",43.61,97.26,
2023-08-21,"97,22","83,08",103.94,94.73,
2023-08-22,"81,10","62,19",83.0,89.94,
2023-08-23,"126,71","96,24",130.45,93.75,
2023-08-24,"61,57","49,11",71.68,85.97,
2023-08-25,"40,26","11,47",66.95,80.66,
2023-08-26,"85,98","80,67",92.52,76.65,
2023-08-27,"41,93","16,72",55.79,76.4,
2023-08-28,"75,44","68,37",79.84,73.28,
2023-08-29,"115,63","40,69",169.68,78.22,
2023-08-30,"163,30","116,28",213.38,83.44,
2023-08-31,"117,42","110,90",102.78,91.42,
2023-09-01,"73,49","45,08",84.61,96.17,
2023-09-02,"58,98","58,80",57.22,92.31,
2023-09-03,"16,36","16,31",27.2,88.66,
2023-09-04,"100,62","61,73",115.84,92.26,
2023-09-05,"121,79","24,28",182.28,93.13,
2023-09-06,"76,63","47,01",88.22,80.75,
2023-09-07,"80,34","61,61",92.5,75.46,
2023-09-08,"80,14","95,88",88.85,76.41,
2023-09-09,"44,43","59,06",32.84,74.33,
2023-09-10,"16,60","16,55",13.81,74.36,
2023-09-11,"93,50","39,95",122.18,73.35,
2023-09-12,"164,97","65,78",230.46,79.52,
2023-09-13,"134,78","31,01",198.29,87.82,
2023-09-14,"119,94","102,49",123.48,93.48,
2023-09-15,"106,68","85,09",133.07,97.27,
2023-09-16,"79,46","69,32",90.85,102.28,
2023-09-17,"64,32","48,09",93.6,109.09,
2023-09-18,"114,69","94,16",168.3,112.12,
2023-09-19,"207,42","97,31",314.51,118.19,
2023-09-20,"190,11","206,76",258.68,126.09,
2023-09-21,"162,91","108,27",225.78,132.23,
2023-09-22,"131,63","109,35",164.18,135.79,
2023-09-23,"70,02","42,96",89.58,134.44,
2023-09-24,"66,42","66,21",69.04,134.74,
2023-09-25,"109,96","41,11",171.44,134.07,
2023-09-26,"81,25","24,92",114.34,116.04,
2023-09-27,"101,47","47,60",138.97,103.38,
2023-09-28,"64,38","58,35",68.13,89.3,
2023-09-29,"86,41","91,89",76.65,82.84,
2023-09-30,"82,56","72,01",85.81,84.64,
2023-10-01,"38,97","77,70",25.92,80.71,
2023-10-02,"63,46","37,96",84.43,74.07,
2023-10-03,"107,05","83,00",148.36,77.76,
2023-10-04,"61,24","66,60",64.81,72.01,
2023-10-05,"54,30","36,09",70.24,70.57,
2023-10-06,"161,31","91,89",220.36,81.27,
2023-10-07,"54,14","68,70",32.74,77.21,
2023-10-08,"75,67","83,82",69.91,82.45,
2023-10-09,"227,07","279,64",211.03,105.83,
2023-10-10,"259,08","282,88",297.51,127.55,
2023-10-11,"265,93","265,11",278.82,156.79,
2023-10-12,"218,01","229,42",221.57,180.17,
2023-10-13,"287,31","292,05",318.55,198.17,
2023-10-14,"216,04","184,60",248.08,221.3,
2023-10-15,"154,47","136,89",171.26,232.56,
2023-10-16,"290,34","381,55",296.3,241.6,
2023-10-17,"274,52","267,60",324.66,243.8,
2023-10-18,"333,01","349,46",359.49,253.39,
2023-10-19,"338,85","431,00",330.35,270.65,
2023-10-20,"298,63","363,87",331.09,272.27,
2023-10-21,"251,52","256,08",258.1,277.34,
2023-10-22,"105,16","209,67",0.0,270.29,
2023-10-23,"312,77","467,72",307.37,273.5,
2023-10-24,"250,01","286,62",249.46,269.99,
2023-10-25,"208,09","224,27",224.48,252.15,
2023-10-26,"168,44","223,89",155.62,227.8,
2023-10-27,"251,86","283,84",236.75,221.12,
2023-10-28,"173,54","234,07",169.77,209.98,
2023-10-29,"133,13","187,37",104.19,213.98,
2023-10-30,"205,43","192,00",213.53,198.64,
2023-10-31,"172,08","208,31",173.75,187.51,
2023-11-01,"251,73","262,36",247.38,193.74,
2023-11-02,"219,58","287,71",198.24,201.05,
2023-11-03,"174,92","261,57",109.09,190.06,
2023-11-04,"157,24","188,11",148.19,187.73,
2023-11-05,"92,95","134,79",84.32,181.99,
2023-11-06,"182,90","229,61",146.46,178.77,
2023-11-07,"140,21","174,73",106.88,174.22,
2023-11-08,"132,50","204,15",120.2,157.19,
2023-11-09,"201,48","259,94",177.39,154.6,
2023-11-10,"180,98","229,64",164.18,155.47,
2023-11-11,"161,46","186,93",155.92,156.07,
2023-11-12,"128,39","119,47",156.59,161.13,
2023-11-13,"131,05","159,68",84.75,153.73,
2023-11-14,"148,23","141,35",160.77,154.87,
2023-11-15,"130,60","94,69",148.09,154.6,
2023-11-16,"170,86","219,79",155.83,150.23,
2023-11-17,"149,48","178,83",119.33,145.73,
